# USECODE Dialogue Text Dump
# File: D:\Project\uc\SERPENT\STATIC\USECODE
# Generated: 2026-06-16 15:59:44
# Total strings: 16582
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.               the elms?*
  204.  didst say? There are magical beasts in the Knight's Test!"
  205.  doesn't have the wisdom of the Guardian to guide 
  206.  dost thou desire?"
  207.  dost thou notice the unique Iolo trademark on these bolts?  They are designed for maximum performance with genuine IOLO crossbows, available at a location near Yew."
  208.  doth already possess more skill than I could ever teach!"
  209.  doth have a wicked tongue, which is why 
  210.  doth live again."
  211.  dreams.' I can tell that thou shalt succeed. The very voice of the universe sings as thou dost move through it."
  212.  enemies, and shall find good men in bad company. I see the color red, and a woman is involved.
  213.  enemies, for thus is it always with 
  214.  enemies. Visions shall make 
  215.  enemies.'"
  216.  enjoy a good romp on snow leopard skin! 
  217.  failed the pop!
  218.  failed the push!
  219.  failed to create a burn mark!
  220.  failed to create blood
  221.  fate! Wilt thou never learn to think beyond thy bed?!"
  222.  fault that 
  223.  feet.@
  224.  filari -- A price I would never offer strangers. Dost thou accept?"
  225.  filari I can sell thee a finely crafted hand mirror."
  226.  filari I can sell thee a great helm."
  227.  filari I can sell thee a pair."
  228.  filari I can sell thee one."
  229.  filari each for a fine wax candle. 
  230.  filari each."
  231.  filari for a bottle of fine Fawn ale. Wouldst thou care for any?"
  232.  filari for a bundle of twenty."
  233.  filari for one."
  234.  filari for twenty bolts."
  235.  filari is a fair price for my ginseng, 
  236.  filari is my final offer."
  237.  filari is my price."
  238.  filari is what I ask for nightshade."
  239.  filari is what I ask."
  240.  filari is what father charges for one."
  241.  filari is where I stand. I know the value of my wares."
  242.  filari is where I stand."
  243.  filari it is thine."
  244.  filari one can be thine."
  245.  filari sound? Thou dost bargain well..."
  246.  filari sound?"
  247.  filari!"
  248.  filari, 
  249.  filari, and no less! I may be a woman, but I am no fool!"
  250.  filari, and no less!"
  251.  filari, no less."
  252.  filari. 
  253.  filari. 'Tis caught from the shore now that the fleet is gone."
  254.  filari. 'Tis not too bad..."
  255.  filari. Dost thou accept?"
  256.  filari. It doth take much work to prepare these things!"
  257.  filari."
  258.  filari? I have such a limited stock..."
  259.  filari? I must have enough to tithe to the Temple."
  260.  filari? Thou wilt find no better..."
  261.  filari? Thou wilt no doubt see the Beauty of such an offer."
  262.  filari?"
  263.  for 
  264.  for that!"
  265.  for the power of destruction? Think again..."
  266.  for the sake of Lord British?@
  267.  for thee today, little 
  268.  from 
  269.  from stem ta stern afore I let 
  270.  gametime. Npc #
  271.  given to thee."
  272.  gold
  273.  gold coins I will sell thee one. Dost thou agree?"
  274.  gold coins each. Dost thou agree?"
  275.  gold coins for a wedge of fine cheese. Dost thou accept?"
  276.  gold coins for it. Dost thou find that acceptable?"
  277.  gold coins is the price. Dost thou accept?"
  278.  gold coins is the price. Dost thou agree?"
  279.  gold coins, 
  280.  gold coins, wilt thou try some?"
  281.  gold coins. Dost thou accept?"
  282.  gold coins. Dost thou find this acceptable?"
  283.  gold coins. Others would charge thee twice as much for as much as I serve. Dost thou find this acceptable?"
  284.  gold coins. We have very little left." ~"Dost thou accept?"
  285.  gold coins... Our supplies are getting low. Dost thou accept?"
  286.  gold coins... The last batch was below standard so I sent it back." *"We have very little left. Is this a price that thou canst pay?"
  287.  gold coins.@
  288.  gold coins?"
  289.  gold. Dost thou accept?"
  290.  great helms."
  291.  greatest calamities!"
  292.  guilders -- a special deal for those I consider good customers. Dost thou accept?"
  293.  guilders -- a special price for my good friend, if I may call thee friend. Dost thou accept?"
  294.  guilders -- and I will say again that it hath been nice chatting with thee today."
  295.  guilders I can sell thee a bandage. What dost thou say?"
  296.  guilders I can sell thee a bear cloak. 'Twill keep thee warm on a frosty night."
  297.  guilders I can sell thee a very sharp sword."
  298.  guilders I can sell thee one of our fine swords."
  299.  guilders I can sell thee one."
  300.  guilders I can sell thee ten magic bolts. They are more accurate and far more deadly than the mundane variety."
  301.  guilders I will sell thee a fresh loaf."
  302.  guilders I will sell thee one."
  303.  guilders and one of our finely crafted buckets can be thine, 
  304.  guilders apiece."
  305.  guilders each for a mandrake root, which is a most excellent reagent for powerful spells."
