# USECODE Dialogue Text Dump
# File: D:\Project\uc\ULTIMA7\STATIC\USECODE
# Generated: 2026-06-16 17:36:28
# Total strings: 11873
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.           -- Iolo Arbalest
  163.      The three identified varieties of magical wand all seem to have been made for the express purpose of changing the combat-weak spellcaster into a killing machine. And, for those with the ability to keep them from wearing out (no small feat of magic, mind you, but simple for anyone capable of crafting the wand in the first place), they are perhaps the most formidable weapons of their size.~~
  164.      The three principles unify to form Singularity. This is the eight virtue, but it is also the first, because within Singularity can be found all the principles, and thus all the virtues.~
  165.      The using of a bucket to draw water from a well takes nothing more than common sense, however UPON what to use the water is often a more difficult question to answer. Cats are, of course, my personal favorite objects of such torture. But, thy friends will usually do quite nicely, providing they have no form of retaliation and are not quick to anger.~     Children are a little less choice, though considerably more deserving, for their parents DO often anger quickly when their offspring is threatened.
  166.      The wonderful depiction of the busy life of two industrious scholars, caught betwixt the demands of a forceful taskmaster and the pressure of time.
  167.      Then came his mysterious disappearance, when the Stranger who became the Avatar was called by his companions to aid in the search for the lost monarch. Note how Lord Blackthorn, affected by the Shadowlords, quickly turned Britannia's fair lands into a place of terror. But find our noble Lord the Avatar did, and Britannia was restored its former, peaceful state.~
  168.      Then came the gargoyles, and our honorable sovereign thoughtfully requested the return of the Avatar...
  169.      Then, it is written, the false prophet shall descend deep into the bowels of the earth. And the false prophet will cause the underworld to collapse. This will cause great earthquakes to tear our world asunder, and there will be a time of plague and famine.~
  170.      There is only one way that this prophecy may be averted: That is by the sacrifice of the false prophet.
  171.      These are my observations concerning the organization known as The Fellowship.
  172.      This anthology is filled with many performance art scripts. The author, a controversial and eccentric Britannian actor, maintains that many aspects of both acting and performance art are quite similar.~
  173.      This autobiography, penned by the obtuse mage, reveals Tren's life in all of his incarnations as he continually strove to possess more powerful beings.
  174.      This book is an in-depth manual of the fighting styles prevalent in Britannia. The author distinguishes between contemporary and historical styles, and comments on the value of each.
  175.      This book on heraldry not only describes various houses for ease of recognition, but also demonstrates elements used in their concepton. Thus, this book will also permit the reader to formalize an heraldric symbol of his own.
  176.      This collection of essays details the difficulties in overseeing a group of well-meaning misfits in a mechanical environment --  especially when the overseer is a misfit, as well!
  177.      This detailed tome is filled with descriptions of the various effects Winter weather has on plants and animals in Britannia.
  178.      This epic details a long, fierce war between swords and spells in a fictional land called Corellethra. The story revolves around a family of sorcerers. In an attempt to usurp his father's power, the youngest brother forms an evil plot of patricide, and must be stopped by an outside group of sell-swords.
  179.      This evil one is of another race, who consider the evil one a great prophet. Yet this false prophet follows not the principles of Control, Passion and Diligence.~
  180.      This extraordianary work depicts an enthralling, but far too gory thriller. Chapter after chapter describes innovative and impressive ways to disembowel people and animals.
  181.      This illustrious tome depicts the life of the romantic pirate, Roguerre, as he sails the Northeast Sea. As he travels from port to port, his adventures become increasingly dangerous, and as equally lucrative. The climax of the novel finds Roguerre in the clutches of a despotic island ruler, from whom he must escape -and- save the beautiful native princess.
